,alpha,performance,capacity,method
7769,0.3,4.534545773020112,6.0,rewire
7770,0.5,4.836903254439709,5.0,rewire
7771,0.7,5.367029472068667,5.0,rewire
7772,0.8,5.839340871890419,5.0,rewire
7773,0.9,6.508772422253055,6.0,rewire
7774,0.95,6.14621122670815,5.0,rewire
7775,1.0,4.3940191133127176,5.0,rewire
7776,1.05,2.07511288362268,14.0,rewire
7777,1.1,1.2170494281048556,11.0,rewire
7778,1.2,1.1487103976468385,8.0,rewire
7779,1.3,1.0385743217734655,0.0,rewire
7780,1.4,0.9693122930626918,0.0,rewire
7781,1.5,0.8187201274980872,0.0,rewire
7782,2.0,0.5434197221773645,0.0,rewire
7783,2.5,0.4648788365536028,0.0,rewire
7784,3.0,0.3877872572414778,0.0,rewire
7785,3.5,0.3813173961157898,0.0,rewire
7786,0.3,4.5261561781009325,6.0,rewire
7787,0.5,4.839176662680218,5.0,rewire
7788,0.7,5.348146723552878,5.0,rewire
7789,0.8,5.769177378207077,5.0,rewire
7790,0.9,6.556715937595447,6.0,rewire
7791,0.95,6.0500907371265695,5.0,rewire
7792,1.0,4.446709177362919,5.0,rewire
7793,1.05,2.109753637227287,14.0,rewire
7794,1.1,1.3221295739166945,3.0,rewire
7795,1.2,1.187312852602921,8.0,rewire
7796,1.3,1.034317287165322,0.0,rewire
7797,1.4,0.9874812505980788,0.0,rewire
7798,1.5,0.8462608742174061,0.0,rewire
7799,2.0,0.5318977933030016,0.0,rewire
7800,2.5,0.4348358157886799,0.0,rewire
7801,3.0,0.4471219740581217,0.0,rewire
7802,3.5,0.4105508483082918,0.0,rewire
7803,0.3,4.530472566707736,6.0,rewire
7804,0.5,4.823861883389855,5.0,rewire
7805,0.7,5.300773282413264,5.0,rewire
7806,0.8,5.793759385882902,5.0,rewire
7807,0.9,6.452996889333169,5.0,rewire
7808,0.95,6.336867526721335,5.0,rewire
7809,1.0,4.392191874883085,5.0,rewire
7810,1.05,2.093947955524193,14.0,rewire
7811,1.1,1.2029435208242318,8.0,rewire
7812,1.2,1.2596040955847418,3.0,rewire
7813,1.3,1.0363415563711864,0.0,rewire
7814,1.4,0.977913074686373,0.0,rewire
7815,1.5,0.8958935562539994,0.0,rewire
7816,2.0,0.5147575885526741,0.0,rewire
7817,2.5,0.5123190954979823,0.0,rewire
7818,3.0,0.4738297588844665,0.0,rewire
7819,3.5,0.3669791314908088,0.0,rewire
7820,0.3,4.524476025440702,6.0,rewire
7821,0.5,4.843964323615628,5.0,rewire
7822,0.7,5.361590076250916,5.0,rewire
7823,0.8,5.709973293327944,5.0,rewire
7824,0.9,6.145480599503804,5.0,rewire
7825,0.95,6.088815876448255,5.0,rewire
7826,1.0,4.4031297600850685,5.0,rewire
7827,1.05,2.087387987855241,13.0,rewire
7828,1.1,1.230650482784393,3.0,rewire
7829,1.2,1.1717760422599777,8.0,rewire
7830,1.3,1.043169663619406,0.0,rewire
7831,1.4,1.0008622473186293,0.0,rewire
7832,1.5,0.838959308217828,0.0,rewire
7833,2.0,0.5384449365490612,0.0,rewire
7834,2.5,0.4588991766246919,0.0,rewire
7835,3.0,0.3674400791059906,0.0,rewire
7836,3.5,0.3717994476474239,0.0,rewire
7837,0.3,4.5261561781009325,6.0,rewire
7838,0.5,4.839176662680218,5.0,rewire
7839,0.7,5.348146723552878,5.0,rewire
7840,0.8,5.769177378207077,5.0,rewire
7841,0.9,6.556715937595447,6.0,rewire
7842,0.95,6.0500907371265695,5.0,rewire
7843,1.0,4.446709177362919,5.0,rewire
7844,1.05,2.109753637227287,14.0,rewire
7845,1.1,1.3221295739166945,3.0,rewire
7846,1.2,1.187312852602921,8.0,rewire
7847,1.3,1.034317287165322,0.0,rewire
7848,1.4,0.9874812505980788,0.0,rewire
7849,1.5,0.8462608742174061,0.0,rewire
7850,2.0,0.5318977933030016,0.0,rewire
7851,2.5,0.4348358157886799,0.0,rewire
7852,3.0,0.4471219740581217,0.0,rewire
7853,3.5,0.4105508483082918,0.0,rewire
7854,0.3,4.54696003386016,6.0,rewire
7855,0.5,4.834600954142069,5.0,rewire
7856,0.7,5.324606504888153,5.0,rewire
7857,0.8,5.752299049162402,5.0,rewire
7858,0.9,6.127665498024374,5.0,rewire
7859,0.95,5.9580435729666,5.0,rewire
7860,1.0,4.296554250620014,5.0,rewire
7861,1.05,2.0463088698117966,4.0,rewire
7862,1.1,1.261014902198778,3.0,rewire
7863,1.2,1.1500813963014216,8.0,rewire
7864,1.3,1.085229585880077,0.0,rewire
7865,1.4,0.9823082414435051,0.0,rewire
7866,1.5,0.849188945877001,0.0,rewire
7867,2.0,0.5430995151704988,0.0,rewire
7868,2.5,0.4327896399318096,0.0,rewire
7869,3.0,0.3964384199634404,0.0,rewire
7870,3.5,0.4039593989678951,0.0,rewire
7871,0.3,4.546370289463851,6.0,rewire
7872,0.5,4.825040901476978,5.0,rewire
7873,0.7,5.342140908450636,5.0,rewire
7874,0.8,5.861315634112555,5.0,rewire
7875,0.9,6.737622059214605,6.0,rewire
7876,0.95,6.434875411600989,6.0,rewire
7877,1.0,4.524288281669698,5.0,rewire
7878,1.05,2.105906672900064,14.0,rewire
7879,1.1,1.4739028238151484,3.0,rewire
7880,1.2,1.224621842540922,3.0,rewire
7881,1.3,1.0441437354815244,0.0,rewire
7882,1.4,0.9706079262152372,0.0,rewire
7883,1.5,0.8316311368093309,0.0,rewire
7884,2.0,0.5810910800404638,0.0,rewire
7885,2.5,0.4495843717217718,0.0,rewire
7886,3.0,0.299830114730732,0.0,rewire
7887,3.5,0.3567631827176611,0.0,rewire
7888,0.3,4.550221522918995,6.0,rewire
7889,0.5,4.8468229886471335,5.0,rewire
7890,0.7,5.4569047322369055,5.0,rewire
7891,0.8,5.858780314676563,5.0,rewire
7892,0.9,6.616577437725399,6.0,rewire
7893,0.95,5.962521381463495,5.0,rewire
7894,1.0,4.3244366345766805,7.0,rewire
7895,1.05,1.1984853008373288,3.0,rewire
7896,1.1,1.220663038862204,8.0,rewire
7897,1.2,1.175852646698624,8.0,rewire
7898,1.3,1.0501218992516683,0.0,rewire
7899,1.4,0.9563052367459982,0.0,rewire
7900,1.5,0.8368114569983356,0.0,rewire
7901,2.0,0.5576674647157159,0.0,rewire
7902,2.5,0.4400470568384343,0.0,rewire
7903,3.0,0.6708153333586735,0.0,rewire
7904,3.5,0.3867155936314496,0.0,rewire
7905,0.3,4.53292811142996,6.0,rewire
7906,0.5,4.8195871917172095,5.0,rewire
7907,0.7,5.338532353819906,5.0,rewire
7908,0.8,5.906223633826532,5.0,rewire
7909,0.9,6.64463634154695,6.0,rewire
7910,0.95,5.86631973593147,5.0,rewire
7911,1.0,4.340339515202253,8.0,rewire
7912,1.05,2.0868407238590048,14.0,rewire
7913,1.1,1.3760847863694032,3.0,rewire
7914,1.2,1.1953285973617382,8.0,rewire
7915,1.3,1.11252507810693,0.0,rewire
7916,1.4,0.9960129021816756,0.0,rewire
7917,1.5,0.8419993616238529,0.0,rewire
7918,2.0,0.5674849709211883,0.0,rewire
7919,2.5,0.5140345428382582,0.0,rewire
7920,3.0,0.4133491758524675,0.0,rewire
7921,3.5,0.3964110523784028,0.0,rewire
7922,0.3,4.556256435825153,6.0,rewire
7923,0.5,4.84012377363211,5.0,rewire
7924,0.7,5.361948791318657,5.0,rewire
7925,0.8,5.8106924694917526,5.0,rewire
7926,0.9,6.487035418075396,5.0,rewire
7927,0.95,5.822295451787191,5.0,rewire
7928,1.0,4.61760211708641,5.0,rewire
7929,1.05,2.1136135230013195,14.0,rewire
7930,1.1,1.265778876516175,3.0,rewire
7931,1.2,1.1646738720841594,8.0,rewire
7932,1.3,1.0674374786706406,0.0,rewire
7933,1.4,1.0028920275209108,0.0,rewire
7934,1.5,0.8301280083863782,0.0,rewire
7935,2.0,0.5452814296426454,0.0,rewire
7936,2.5,0.4770800906071564,0.0,rewire
7937,3.0,0.334040997032113,0.0,rewire
7938,3.5,0.3743022260048868,0.0,rewire
7939,0.3,4.530599766258213,6.0,rewire
7940,0.5,4.842231540681929,5.0,rewire
7941,0.7,5.301763499895383,5.0,rewire
7942,0.8,5.847198281579262,5.0,rewire
7943,0.9,6.215323332973508,5.0,rewire
7944,0.95,5.885440728814398,5.0,rewire
7945,1.0,4.39394429732048,5.0,rewire
7946,1.05,2.1079101391045096,14.0,rewire
7947,1.1,1.6728183638118093,3.0,rewire
7948,1.2,1.1648013789035505,8.0,rewire
7949,1.3,1.0354888538425642,0.0,rewire
7950,1.4,0.9599058317361212,0.0,rewire
7951,1.5,0.833290485511299,0.0,rewire
7952,2.0,0.531440034336142,0.0,rewire
7953,2.5,0.428175350380239,0.0,rewire
7954,3.0,0.4647932482633591,0.0,rewire
7955,3.5,0.4117168685129302,0.0,rewire
7956,0.3,4.542560275053134,6.0,rewire
7957,0.5,4.830409727369642,5.0,rewire
7958,0.7,5.437984611880882,5.0,rewire
7959,0.8,5.777235622769505,5.0,rewire
7960,0.9,6.026881527836736,5.0,rewire
7961,0.95,6.005744247586291,5.0,rewire
7962,1.0,4.409088855092565,5.0,rewire
7963,1.05,1.190618515838474,3.0,rewire
7964,1.1,1.2560282481227631,3.0,rewire
7965,1.2,1.2398644103752865,3.0,rewire
7966,1.3,1.051924094621042,0.0,rewire
7967,1.4,0.9740392794455712,0.0,rewire
7968,1.5,0.8387075514498943,0.0,rewire
7969,2.0,0.5225043513565389,0.0,rewire
7970,2.5,0.4367122557463439,0.0,rewire
7971,3.0,0.4006214293340948,0.0,rewire
7972,3.5,0.2656411391227782,0.0,rewire
7973,0.3,4.537497321174231,6.0,rewire
7974,0.5,4.850323268368622,5.0,rewire
7975,0.7,5.329541185672159,5.0,rewire
7976,0.8,5.958880527007065,5.0,rewire
7977,0.9,6.276114539849833,5.0,rewire
7978,0.95,5.815574060378506,5.0,rewire
7979,1.0,4.287896323954644,7.0,rewire
7980,1.05,2.070691269897646,8.0,rewire
7981,1.1,1.3241146764254197,3.0,rewire
7982,1.2,1.155432092735223,8.0,rewire
7983,1.3,1.053113672666117,0.0,rewire
7984,1.4,1.0146892226025177,0.0,rewire
7985,1.5,0.8394848297628216,0.0,rewire
7986,2.0,0.5460571328426237,0.0,rewire
7987,2.5,0.5196374318215636,0.0,rewire
7988,3.0,0.3741197173931668,0.0,rewire
7989,3.5,0.4431808469002951,0.0,rewire
7990,0.3,4.542560275053134,6.0,rewire
7991,0.5,4.830409727369642,5.0,rewire
7992,0.7,5.437984611880882,5.0,rewire
7993,0.8,5.777235622769505,5.0,rewire
7994,0.9,6.026881527836736,5.0,rewire
7995,0.95,6.005744247586291,5.0,rewire
7996,1.0,4.409088855092565,5.0,rewire
7997,1.05,1.190618515838474,3.0,rewire
7998,1.1,1.2560282481227631,3.0,rewire
7999,1.2,1.2398644103752865,3.0,rewire
8000,1.3,1.051924094621042,0.0,rewire
8001,1.4,0.9740392794455712,0.0,rewire
8002,1.5,0.8387075514498943,0.0,rewire
8003,2.0,0.5225043513565389,0.0,rewire
8004,2.5,0.4367122557463439,0.0,rewire
8005,3.0,0.4006214293340948,0.0,rewire
8006,3.5,0.2656411391227782,0.0,rewire
8007,0.3,4.54696003386016,6.0,rewire
8008,0.5,4.834600954142069,5.0,rewire
8009,0.7,5.324606504888153,5.0,rewire
8010,0.8,5.752299049162402,5.0,rewire
8011,0.9,6.127665498024374,5.0,rewire
8012,0.95,5.9580435729666,5.0,rewire
8013,1.0,4.296554250620014,5.0,rewire
8014,1.05,2.0463088698117966,4.0,rewire
8015,1.1,1.261014902198778,3.0,rewire
8016,1.2,1.1500813963014216,8.0,rewire
8017,1.3,1.085229585880077,0.0,rewire
8018,1.4,0.9823082414435051,0.0,rewire
8019,1.5,0.849188945877001,0.0,rewire
8020,2.0,0.5430995151704988,0.0,rewire
8021,2.5,0.4327896399318096,0.0,rewire
8022,3.0,0.3964384199634404,0.0,rewire
8023,3.5,0.4039593989678951,0.0,rewire
8024,0.3,4.529550229497515,6.0,rewire
8025,0.5,4.831774143235947,5.0,rewire
8026,0.7,5.342285709497789,5.0,rewire
8027,0.8,5.925618981083049,5.0,rewire
8028,0.9,6.763570142798038,6.0,rewire
8029,0.95,6.498051664976681,6.0,rewire
8030,1.0,4.494568990940584,5.0,rewire
8031,1.05,2.074255286815411,14.0,rewire
8032,1.1,1.2661520600909073,3.0,rewire
8033,1.2,1.309904261426286,3.0,rewire
8034,1.3,1.0445494982242298,0.0,rewire
8035,1.4,0.982226690626284,0.0,rewire
8036,1.5,0.8708903933418221,0.0,rewire
8037,2.0,0.5510069006160541,0.0,rewire
8038,2.5,0.4578442350978944,0.0,rewire
8039,3.0,0.3544686748343857,0.0,rewire
8040,3.5,0.3605320646702585,0.0,rewire
8041,0.3,4.521166152191835,6.0,rewire
8042,0.5,4.840051702187707,5.0,rewire
8043,0.7,5.318739417760425,5.0,rewire
8044,0.8,5.777789219515128,5.0,rewire
8045,0.9,5.970368018377591,5.0,rewire
8046,0.95,5.8413304034613605,5.0,rewire
8047,1.0,4.447678474072157,5.0,rewire
8048,1.05,1.165913833368031,4.0,rewire
8049,1.1,1.4487321559187338,3.0,rewire
8050,1.2,1.2376635230061652,3.0,rewire
8051,1.3,1.0298727355750104,0.0,rewire
8052,1.4,0.9721317885757934,0.0,rewire
8053,1.5,0.8304515118867903,0.0,rewire
8054,2.0,0.5368851017273149,0.0,rewire
8055,2.5,0.4704574631437051,0.0,rewire
8056,3.0,0.4039167937549292,0.0,rewire
8057,3.5,0.3782185093199477,0.0,rewire
8058,0.3,4.546515625852752,6.0,rewire
8059,0.5,4.835996123750809,5.0,rewire
8060,0.7,5.393532048454732,5.0,rewire
8061,0.8,5.951274125395593,5.0,rewire
8062,0.9,6.611234296368019,5.0,rewire
8063,0.95,5.848047613614415,5.0,rewire
8064,1.0,4.2697280616469255,7.0,rewire
8065,1.05,1.9218288832561252,3.0,rewire
8066,1.1,1.2419920737150991,3.0,rewire
8067,1.2,1.1654699976257026,8.0,rewire
8068,1.3,1.0435202066417977,0.0,rewire
8069,1.4,0.9656632080058284,0.0,rewire
8070,1.5,0.8486292576060915,0.0,rewire
8071,2.0,0.5194814423659984,0.0,rewire
8072,2.5,0.4924035096002186,0.0,rewire
8073,3.0,0.3887949244349091,0.0,rewire
8074,3.5,0.3807828763384938,0.0,rewire
8075,0.3,4.527047835255936,6.0,rewire
8076,0.5,4.828754011743,5.0,rewire
8077,0.7,5.326025185948846,5.0,rewire
8078,0.8,5.777055848176934,5.0,rewire
8079,0.9,6.388368717921601,5.0,rewire
8080,0.95,6.067487673662452,5.0,rewire
8081,1.0,4.471657077884919,5.0,rewire
8082,1.05,2.056255989746305,14.0,rewire
8083,1.1,1.3260174658387474,3.0,rewire
8084,1.2,1.1738396992921662,8.0,rewire
8085,1.3,1.034507960941072,0.0,rewire
8086,1.4,0.959019741324404,0.0,rewire
8087,1.5,0.8155087477901559,0.0,rewire
8088,2.0,0.504171283697284,0.0,rewire
8089,2.5,0.412929378162798,0.0,rewire
8090,3.0,0.3505042618362464,0.0,rewire
8091,3.5,0.3307473550386458,0.0,rewire
8092,0.3,4.540724312704786,6.0,rewire
8093,0.5,4.82055309066198,5.0,rewire
8094,0.7,5.334231391364988,5.0,rewire
8095,0.8,5.79256356669071,5.0,rewire
8096,0.9,5.996817684183814,5.0,rewire
8097,0.95,5.782629025573768,5.0,rewire
8098,1.0,4.607903431524386,5.0,rewire
8099,1.05,2.1014039282417043,14.0,rewire
8100,1.1,1.3341762590841622,3.0,rewire
8101,1.2,1.1677889086365545,8.0,rewire
8102,1.3,1.0179100228804114,0.0,rewire
8103,1.4,0.9784312189079684,0.0,rewire
8104,1.5,0.8271766420949573,0.0,rewire
8105,2.0,0.5411581574305141,0.0,rewire
8106,2.5,0.470834842681093,0.0,rewire
8107,3.0,0.4282686609506167,0.0,rewire
8108,3.5,0.3921068088073011,0.0,rewire
8109,0.3,4.534909341799183,6.0,rewire
8110,0.5,4.834824768283677,5.0,rewire
8111,0.7,5.373070529321367,5.0,rewire
8112,0.8,6.186903857424123,6.0,rewire
8113,0.9,6.640750285561913,5.0,rewire
8114,0.95,6.398100760437177,6.0,rewire
8115,1.0,4.363570565105297,7.0,rewire
8116,1.05,2.0431752498736064,14.0,rewire
8117,1.1,1.1743718782122416,11.0,rewire
8118,1.2,1.1503156527217928,8.0,rewire
8119,1.3,1.0381702199488547,0.0,rewire
8120,1.4,1.0052962111785475,0.0,rewire
8121,1.5,0.8258754324513183,0.0,rewire
8122,2.0,0.582843984815766,0.0,rewire
8123,2.5,0.4887160158917005,0.0,rewire
8124,3.0,0.3299937046624424,0.0,rewire
8125,3.5,0.2681867484190741,0.0,rewire
8126,0.3,4.524619825664793,6.0,rewire
8127,0.5,4.841199206314298,5.0,rewire
8128,0.7,5.351367764359165,5.0,rewire
8129,0.8,5.839727309196813,5.0,rewire
8130,0.9,6.049950571860611,5.0,rewire
8131,0.95,5.941753572876481,5.0,rewire
8132,1.0,4.607555993032048,5.0,rewire
8133,1.05,2.0341801400123143,13.0,rewire
8134,1.1,1.243881741266903,3.0,rewire
8135,1.2,1.1659917680334713,8.0,rewire
8136,1.3,1.0574015343326368,0.0,rewire
8137,1.4,0.9768805149553864,0.0,rewire
8138,1.5,0.8182756607046486,0.0,rewire
8139,2.0,0.5275010884867405,0.0,rewire
8140,2.5,0.4058063678079994,0.0,rewire
8141,3.0,0.3764590399440949,0.0,rewire
8142,3.5,0.3613122093221956,0.0,rewire
8143,0.3,4.5150935450320615,6.0,rewire
8144,0.5,4.834231884669483,5.0,rewire
8145,0.7,5.348576070290093,5.0,rewire
8146,0.8,5.699219205203451,5.0,rewire
8147,0.9,6.1769897771712845,5.0,rewire
8148,0.95,5.981744106783729,5.0,rewire
8149,1.0,4.517515360582032,5.0,rewire
8150,1.05,2.108159506920656,14.0,rewire
8151,1.1,2.030427601278584,3.0,rewire
8152,1.2,1.2143080220186837,3.0,rewire
8153,1.3,1.0473217517061069,0.0,rewire
8154,1.4,0.9787528375828204,0.0,rewire
8155,1.5,0.8407534459760564,0.0,rewire
8156,2.0,0.5424846238817685,0.0,rewire
8157,2.5,0.4029638597170855,0.0,rewire
8158,3.0,0.4540341745645979,0.0,rewire
8159,3.5,0.3730796373103378,0.0,rewire
8160,0.3,4.556256435825153,6.0,rewire
8161,0.5,4.84012377363211,5.0,rewire
8162,0.7,5.361948791318657,5.0,rewire
8163,0.8,5.8106924694917526,5.0,rewire
8164,0.9,6.487035418075396,5.0,rewire
8165,0.95,5.822295451787191,5.0,rewire
8166,1.0,4.61760211708641,5.0,rewire
8167,1.05,2.1136135230013195,14.0,rewire
8168,1.1,1.265778876516175,3.0,rewire
8169,1.2,1.1646738720841594,8.0,rewire
8170,1.3,1.0674374786706406,0.0,rewire
8171,1.4,1.0028920275209108,0.0,rewire
8172,1.5,0.8301280083863782,0.0,rewire
8173,2.0,0.5452814296426454,0.0,rewire
8174,2.5,0.4770800906071564,0.0,rewire
8175,3.0,0.334040997032113,0.0,rewire
8176,3.5,0.3743022260048868,0.0,rewire
8177,0.3,4.535374425688363,6.0,rewire
8178,0.5,4.838355039785583,5.0,rewire
8179,0.7,5.341556769474011,5.0,rewire
8180,0.8,5.857063053468299,5.0,rewire
8181,0.9,6.156156160691354,5.0,rewire
8182,0.95,5.960108559121062,5.0,rewire
8183,1.0,4.4213328174442905,5.0,rewire
8184,1.05,2.0846382914485875,14.0,rewire
8185,1.1,1.6225069655023476,3.0,rewire
8186,1.2,1.353949081770695,3.0,rewire
8187,1.3,1.032301189809821,0.0,rewire
8188,1.4,0.9796144702882096,0.0,rewire
8189,1.5,0.822731478812409,0.0,rewire
8190,2.0,0.5212050137983908,0.0,rewire
8191,2.5,0.5083735789409953,0.0,rewire
8192,3.0,0.3971149744371238,0.0,rewire
8193,3.5,0.4504821570260295,0.0,rewire
8194,0.3,4.525244071711515,6.0,rewire
8195,0.5,4.824030369944658,5.0,rewire
8196,0.7,5.361935621485608,5.0,rewire
8197,0.8,5.868410950217742,5.0,rewire
8198,0.9,6.257488732873729,5.0,rewire
8199,0.95,6.124632901619711,5.0,rewire
8200,1.0,4.346308229697231,6.0,rewire
8201,1.05,1.6344903075189503,3.0,rewire
8202,1.1,1.228910387807126,3.0,rewire
8203,1.2,1.1933503131249747,8.0,rewire
8204,1.3,1.0434630698814624,0.0,rewire
8205,1.4,0.9469367309920392,0.0,rewire
8206,1.5,0.7970724788942687,0.0,rewire
8207,2.0,0.5083764517924494,0.0,rewire
8208,2.5,0.4789013814973212,0.0,rewire
8209,3.0,0.4411867633951093,0.0,rewire
8210,3.5,0.4185115842006051,0.0,rewire
8211,0.3,4.529550229497515,6.0,rewire
8212,0.5,4.831774143235947,5.0,rewire
8213,0.7,5.342285709497789,5.0,rewire
8214,0.8,5.925618981083049,5.0,rewire
8215,0.9,6.763570142798038,6.0,rewire
8216,0.95,6.498051664976681,6.0,rewire
8217,1.0,4.494568990940584,5.0,rewire
8218,1.05,2.074255286815411,14.0,rewire
8219,1.1,1.2661520600909073,3.0,rewire
8220,1.2,1.309904261426286,3.0,rewire
8221,1.3,1.0445494982242298,0.0,rewire
8222,1.4,0.982226690626284,0.0,rewire
8223,1.5,0.8708903933418221,0.0,rewire
8224,2.0,0.5510069006160541,0.0,rewire
8225,2.5,0.4578442350978944,0.0,rewire
8226,3.0,0.3544686748343857,0.0,rewire
8227,3.5,0.3605320646702585,0.0,rewire
8228,0.3,4.534545773020112,6.0,rewire
8229,0.5,4.836903254439709,5.0,rewire
8230,0.7,5.367029472068667,5.0,rewire
8231,0.8,5.839340871890419,5.0,rewire
8232,0.9,6.508772422253055,6.0,rewire
8233,0.95,6.14621122670815,5.0,rewire
8234,1.0,4.3940191133127176,5.0,rewire
8235,1.05,2.07511288362268,14.0,rewire
8236,1.1,1.2170494281048556,11.0,rewire
8237,1.2,1.1487103976468385,8.0,rewire
8238,1.3,1.0385743217734655,0.0,rewire
8239,1.4,0.9693122930626918,0.0,rewire
8240,1.5,0.8187201274980872,0.0,rewire
8241,2.0,0.5434197221773645,0.0,rewire
8242,2.5,0.4648788365536028,0.0,rewire
8243,3.0,0.3877872572414778,0.0,rewire
8244,3.5,0.3813173961157898,0.0,rewire
8245,0.3,4.557955725967209,6.0,rewire
8246,0.5,4.842951460740923,5.0,rewire
8247,0.7,5.437244197018528,5.0,rewire
8248,0.8,5.787309447462352,5.0,rewire
8249,0.9,6.216726969268719,5.0,rewire
8250,0.95,6.153298009309497,5.0,rewire
8251,1.0,4.408685669051071,7.0,rewire
8252,1.05,2.0795081791356917,8.0,rewire
8253,1.1,1.366453928074808,3.0,rewire
8254,1.2,1.1714937652612576,8.0,rewire
8255,1.3,1.0449951869812142,0.0,rewire
8256,1.4,0.9782932191922724,0.0,rewire
8257,1.5,0.8241520908062459,0.0,rewire
8258,2.0,0.5400360259578753,0.0,rewire
8259,2.5,0.424494450793877,0.0,rewire
8260,3.0,0.4274951198041058,0.0,rewire
8261,3.5,0.369979637532194,0.0,rewire
8262,0.3,4.535374425688363,6.0,rewire
8263,0.5,4.838355039785583,5.0,rewire
8264,0.7,5.341556769474011,5.0,rewire
8265,0.8,5.857063053468299,5.0,rewire
8266,0.9,6.156156160691354,5.0,rewire
8267,0.95,5.960108559121062,5.0,rewire
8268,1.0,4.4213328174442905,5.0,rewire
8269,1.05,2.0846382914485875,14.0,rewire
8270,1.1,1.6225069655023476,3.0,rewire
8271,1.2,1.353949081770695,3.0,rewire
8272,1.3,1.032301189809821,0.0,rewire
8273,1.4,0.9796144702882096,0.0,rewire
8274,1.5,0.822731478812409,0.0,rewire
8275,2.0,0.5212050137983908,0.0,rewire
8276,2.5,0.5083735789409953,0.0,rewire
8277,3.0,0.3971149744371238,0.0,rewire
8278,3.5,0.4504821570260295,0.0,rewire
8279,0.3,4.530472566707736,6.0,rewire
8280,0.5,4.823861883389855,5.0,rewire
8281,0.7,5.300773282413264,5.0,rewire
8282,0.8,5.793759385882902,5.0,rewire
8283,0.9,6.452996889333169,5.0,rewire
8284,0.95,6.336867526721335,5.0,rewire
8285,1.0,4.392191874883085,5.0,rewire
8286,1.05,2.093947955524193,14.0,rewire
8287,1.1,1.2029435208242318,8.0,rewire
8288,1.2,1.2596040955847418,3.0,rewire
8289,1.3,1.0363415563711864,0.0,rewire
8290,1.4,0.977913074686373,0.0,rewire
8291,1.5,0.8958935562539994,0.0,rewire
8292,2.0,0.5147575885526741,0.0,rewire
8293,2.5,0.5123190954979823,0.0,rewire
8294,3.0,0.4738297588844665,0.0,rewire
8295,3.5,0.3669791314908088,0.0,rewire
8296,0.3,4.538348826517376,6.0,rewire
8297,0.5,4.841481750868882,5.0,rewire
8298,0.7,5.350242603922614,5.0,rewire
8299,0.8,5.735105438684674,5.0,rewire
8300,0.9,6.441560061791294,5.0,rewire
8301,0.95,6.376984602334403,6.0,rewire
8302,1.0,4.579626606464327,5.0,rewire
8303,1.05,2.095985234458297,12.0,rewire
8304,1.1,1.2516971718457723,3.0,rewire
8305,1.2,1.1532402300603042,8.0,rewire
8306,1.3,1.071607284106084,0.0,rewire
8307,1.4,0.9769165806440266,0.0,rewire
8308,1.5,0.8400032696113091,0.0,rewire
8309,2.0,0.5475040884249057,0.0,rewire
8310,2.5,0.3856396287094996,0.0,rewire
8311,3.0,0.4985923145402458,0.0,rewire
8312,3.5,0.4288696881339212,0.0,rewire
8313,0.3,4.530041461986923,6.0,rewire
8314,0.5,4.838345222985158,5.0,rewire
8315,0.7,5.346765770262144,5.0,rewire
8316,0.8,5.811661019878375,5.0,rewire
8317,0.9,6.22561742200281,5.0,rewire
8318,0.95,5.732055435176245,6.0,rewire
8319,1.0,4.28964248868204,7.0,rewire
8320,1.05,1.9859169845273923,3.0,rewire
8321,1.1,1.3672370501665954,3.0,rewire
8322,1.2,1.383018685428266,3.0,rewire
8323,1.3,1.0487111784298653,0.0,rewire
8324,1.4,0.9649538339015477,0.0,rewire
8325,1.5,0.8226317849380484,0.0,rewire
8326,2.0,0.5168640674937758,0.0,rewire
8327,2.5,0.4417996978152846,0.0,rewire
8328,3.0,0.5303779677554232,0.0,rewire
8329,3.5,0.4245965948376791,0.0,rewire
8330,0.3,4.537946822904878,6.0,rewire
8331,0.5,4.830094740963477,5.0,rewire
8332,0.7,5.350364015980138,5.0,rewire
8333,0.8,5.733103160635526,5.0,rewire
8334,0.9,6.037789582802398,5.0,rewire
8335,0.95,6.297733438859647,5.0,rewire
8336,1.0,4.543424165915379,5.0,rewire
8337,1.05,2.06318853330332,15.0,rewire
8338,1.1,1.4312865737466711,3.0,rewire
8339,1.2,1.1559432465076065,8.0,rewire
8340,1.3,1.027353472449632,0.0,rewire
